ds,Actual,Forecast
2012-08-29,283.115,289.96736293915774
2012-08-30,284.635,290.01457261317216
2012-08-31,284.295,289.99801146369435
2012-09-03,284.4,289.9069029769893
2012-09-04,284.255,289.81447858650904
2012-09-05,284.565,289.7768803135999
2012-09-06,286.8,289.7855509773718
2012-09-07,284.625,289.73582346427224
2012-09-10,284.955,289.5821665946551
2012-09-11,282.315,289.4819135477062
2012-09-12,282.85,289.44290301822224
2012-09-13,281.43,289.4562586765381
2012-09-14,281.345,289.4168302597631
2012-09-17,283.22,289.320769264504
2012-09-18,282.885,289.24570108425996
2012-09-19,283.14,289.23319941141796
2012-09-20,282.725,289.27331264631084
2012-09-21,281.85,289.25980423986897
2012-09-24,282.505,289.2260302793867
2012-09-25,284.61,289.163408335018
2012-09-26,285.425,289.1578626909326
2012-09-27,283.89,289.19883487977796
2012-09-28,285.3,289.17963341665984
2012-10-01,286.165,289.08742154145193
2012-10-02,286.25,288.9917217911944
2012-10-03,286.59,288.94682575356404
2012-10-04,284.765,288.9427373531632
2012-10-05,283.135,288.87347530618825
2012-10-08,283.47,288.6100282937723
2012-10-09,283.385,288.45367810014557
2012-10-10,282.685,288.34821426441073
2012-10-11,281.55,288.2847938507969
2012-10-12,279.95,288.15857188055435
2012-10-15,279.105,287.7490326209653
2012-10-16,277.925,287.5553251220454
2012-10-17,278.16,287.41941723079
2012-10-18,277.92,287.332997535364
2012-10-19,278.9,287.1915913911131
2012-10-22,279.875,286.78453816650114
2012-10-23,281.36,286.6071955910316
2012-10-24,280.76,286.49476823960435
2012-10-25,279.81,286.4383249036372
2012-10-26,282.125,286.33263912345865
2012-10-29,285.055,286.05811929395793
2012-10-30,283.925,285.9300129030978
2012-10-31,283.5,285.8675520035747
2012-11-01,281.745,285.8607191801405
2012-11-02,282.24,285.80323215448755
2012-11-05,282.725,285.65522222632353
2012-11-06,281.955,285.56050983754557
2012-11-07,282.965,285.5259704488551
2012-11-08,284.955,285.5411368485217
2012-11-09,283.505,285.49942282222906
2012-11-12,284.34,285.3605740687498
2012-11-13,284.965,285.2566584039052
2012-11-14,285.23,285.20735803665485
2012-11-15,284.87,285.2027281916278
2012-11-16,284.58,285.13680404573137
2012-11-19,281.585,284.9061524380356
2012-11-20,280.905,284.7679064642117
2012-11-21,280.605,284.683780892659
2012-11-22,279.475,284.64463265573977
2012-11-23,282.565,284.5452576451674
2012-11-26,281.85,284.2272924717499
2012-11-27,280.52,284.0660763469561
2012-11-28,280.985,284.1100433617048
2012-11-29,279.96,284.2029235963782
2012-11-30,281.2,284.2396236402562
2012-12-03,282.635,284.3536263467204
2012-12-04,283.135,284.34362961737315
2012-12-05,283.0,284.39451912615175
2012-12-06,282.98,284.4969324966834
2012-12-07,283.245,284.54528305687415
2012-12-10,283.465,284.7015884094365
2012-12-11,282.125,284.7063320991007
2012-12-12,282.405,284.771418230383
2012-12-13,283.735,284.88702178164425
2012-12-14,283.72,284.94714797390617
2012-12-17,288.27,285.12722461340576
2012-12-18,287.695,285.135398284688
2012-12-19,286.545,285.2015470591737
2012-12-20,284.82,285.31589293459746
2012-12-21,289.795,285.37256242692683
2012-12-24,292.545,285.5312462321731
2012-12-25,292.485,285.5295892972868
2012-12-26,292.89,285.5851295199536
2012-12-27,291.675,285.68845578380035
2012-12-28,290.695,285.7340586089707
2012-12-31,291.355,285.86258529732123
2013-01-01,291.245,285.85281146814435
2013-01-02,290.835,285.9015346350356
2013-01-03,288.855,285.9994497698096
2013-01-04,290.375,286.04108446006023
2013-01-07,291.57,286.16567615284015
2013-01-08,291.7,286.15667854265456
2013-01-09,289.805,286.2067857288983
2013-01-10,293.645,286.3063564223704
2013-01-11,295.905,286.3495466950652
2013-01-14,294.57,286.47422676521137
2013-01-15,294.26,286.4624147956712
2013-01-16,295.115,286.50768076375164
2013-01-17,292.045,286.60008199573934
2013-01-18,293.17,286.6335323940261
2013-01-21,292.99,286.7122632907823
2013-01-22,294.13,286.67955261803604
2013-01-23,294.13,286.70135981895356
2013-01-24,295.335,286.7680259158961
2013-01-25,297.35,286.77384350184434
2013-01-28,297.845,286.76338536633784
2013-01-29,295.695,286.70092104447673
2013-01-30,294.74,286.6941449505049
2013-01-31,292.58,286.73416492343176
2013-02-01,292.38,286.71605576625615
2013-02-04,293.61,286.65781159639613
2013-02-05,294.835,286.58980043532887
2013-02-06,294.41,286.58371017199664
2013-02-07,292.575,286.63114853563866
2013-02-08,290.77,286.6275859263499
2013-02-11,290.61,286.65789628250684
2013-02-12,290.085,286.6344272349715
2013-02-13,289.96,286.6800682785001
2013-02-14,291.545,286.78602160391716
2013-02-15,293.075,286.8472145892848
2013-02-18,291.505,287.1018995340512
2013-02-19,291.285,287.1602542700735
2013-02-20,291.145,287.2895037264038
2013-02-21,293.415,287.47970873604174
2013-02-22,293.825,287.62461351648693
2013-02-25,294.45,288.11516769704144
2013-02-26,294.64,288.2431298746698
2013-02-27,295.155,288.4356291159296
2013-02-28,295.3,288.6817260669698
2013-03-01,294.875,288.8742633242207
2013-03-04,297.765,289.4509403862416
2013-03-05,298.15,289.58696505461063
2013-03-06,299.91,289.7767184400288
2013-03-07,298.56,290.0092058208035
2013-03-08,299.57,290.17737432029327
2013-03-11,301.885,290.61977448455485
2013-03-12,306.48,290.6925135801684
2013-03-13,304.68,290.8109840861085
2013-03-14,303.58,290.9651252099968
2013-03-15,305.265,291.0489133255858
2013-03-18,306.34,291.2133280615715
2013-03-19,305.47,291.18913797200713
2013-03-20,304.94,291.21059978906595
2013-03-21,306.68,291.2688736235684
2013-03-22,306.755,291.2591231711692
2013-03-25,306.36,291.1679071508562
2013-03-26,304.115,291.0701122715356
2013-03-27,303.52,291.0251676914265
2013-03-28,304.395,291.0249026190144
2013-03-29,304.23,290.96502632230954
2013-04-01,303.635,290.7774179895236
2013-04-02,302.265,290.66599477622367
2013-04-03,302.74,290.61659982454427
2013-04-04,301.31,290.6208301770411
2013-04-05,298.705,290.57404625202923
2013-04-08,296.7,290.47224697294234
2013-04-09,297.285,290.4028093111939
2013-04-10,296.83,290.4008474871329
2013-04-11,296.34,290.4571324410974
2013-04-12,295.65,290.4661647493379
2013-04-15,295.165,290.54557677117253
2013-04-16,293.73,290.53822209527306
2013-04-17,294.94,290.5977885864965
2013-04-18,298.345,290.71427213642556
2013-04-19,298.595,290.78145451633657
2013-04-22,298.99,291.0168672158503
2013-04-23,299.705,291.05370233492755
2013-04-24,300.28,291.1529367390358
2013-04-25,301.41,291.30433065214
2013-04-26,302.305,291.40152089884344
2013-04-29,300.01,291.6974172900343
2013-04-30,299.46,291.7449413461512
2013-05-01,298.985,291.8505048066711
2013-05-02,295.89,292.0041925359673
2013-05-03,296.005,292.1000203959411
2013-05-06,296.825,292.37430131597563
2013-05-07,296.21,292.4103836167418
2013-05-08,293.15,292.5032228042684
2013-05-09,293.14,292.6434037376725
2013-05-10,293.325,292.7254278563726
2013-05-13,294.895,292.960975407972
2013-05-14,294.72,292.9863416782076
2013-05-15,291.585,293.070100421009
2013-05-16,291.325,293.20308193464433
2013-05-17,291.2,293.2799775241379
2013-05-20,290.82,293.51361528730047
2013-05-21,289.535,293.5429112664774
2013-05-22,289.87,293.63279120492683
2013-05-23,291.17,293.773961519669
2013-05-24,289.325,293.8609510431916
2013-05-27,289.28,294.1342313976045
2013-05-28,287.38,294.1790716531351
2013-05-29,290.085,294.28524056691936
2013-05-30,294.22,294.443191842922
2013-05-31,296.835,294.5472103925459
2013-06-03,292.475,294.87087454950967
2013-06-04,293.88,294.9316576655331
2013-06-05,297.945,295.0531023094809
2013-06-06,297.52,295.225561309218
2013-06-07,296.12,295.34324814261265
2013-06-10,299.165,295.702571901527
2013-06-11,296.725,295.77347079873556
2013-06-12,296.705,295.9041935560442
2013-06-13,292.975,296.08513622394287
2013-06-14,290.83,296.2105572416943
2013-06-17,291.91,296.58893777301233
2013-06-18,293.77,296.66485158932664
2013-06-19,298.22,296.79988909494784
2013-06-20,299.985,296.9843866971829
2013-06-21,299.47,297.11251221002857
2013-06-24,298.33,297.492517410645
2013-06-25,296.775,297.5661953708829
2013-06-26,296.095,297.6972351911243
2013-06-27,295.755,297.87571993448176
2013-06-28,295.05,297.99555354321603
2013-07-01,294.11,298.33438678125714
2013-07-02,293.905,298.38810574193633
2013-07-03,294.445,298.4957380418365
2013-07-04,293.47,298.6472316701178
2013-07-05,295.995,298.7364115268067
2013-07-08,294.905,298.8230680161076
2013-07-09,292.635,298.78594356667867
2013-07-10,294.19,298.7997833885863
2013-07-11,292.195,298.85493289764344
2013-07-12,291.965,298.8457015081654
2013-07-15,291.75,298.7692539408719
2013-07-16,292.65,298.67802538913963
2013-07-17,292.725,298.63922378741165
2013-07-18,295.44,298.6440513613666
2013-07-19,295.795,298.5876920195145
2013-07-22,294.205,298.397671639443
2013-07-23,295.71,298.2805780511054
2013-07-24,296.245,298.2231241517348
2013-07-25,297.015,298.21711760661896
2013-07-26,297.205,298.1582415213686
2013-07-29,298.635,298.013681830546
2013-07-30,299.41,297.929743140642
2013-07-31,299.36,297.9142325613202
2013-08-01,300.61,297.9585969232363
2013-08-02,298.365,297.958004359721
2013-08-05,298.925,298.0284495287505
2013-08-06,299.17,298.0264769303539
2013-08-07,299.79,298.09626757664125
2013-08-08,297.945,298.2280572261493
2013-08-09,296.455,298.3157515024465
2013-08-12,297.4,298.64334027827925
2013-08-13,298.38,298.7203043481982
2013-08-14,299.185,298.863673301375
2013-08-15,298.5,299.0626322253087
2013-08-16,299.955,299.21015462394104
2013-08-19,300.545,299.6660256545488
2013-08-20,299.41,299.76712103709633
2013-08-21,300.815,299.9249712489675
2013-08-22,299.56,300.1288373829045
2013-08-23,298.105,300.27195274631754
2013-08-26,298.565,300.66391515541267
2013-08-27,301.49,300.7293228207908
2013-08-28,300.865,300.845877066793
2013-08-29,300.405,301.00394195093253
2013-08-30,301.285,301.0979210616852
2013-09-02,300.305,301.3346090831135
2013-09-03,302.535,301.34963761727903
2013-09-04,301.47,301.4183832074573
2013-09-05,301.72,301.5322124890598
2013-09-06,299.995,301.5864150020169
2013-09-09,300.225,301.73724591423604
2013-09-10,299.825,301.7362411781337
2013-09-11,299.86,301.7955243160549
2013-09-12,301.105,301.90636051728313
2013-09-13,300.52,301.9637627995996
2013-09-16,299.03,302.1561620160479
2013-09-17,297.415,302.17723645547454
2013-09-18,295.54,302.26120938091253
2013-09-19,296.945,302.39832320646303
2013-09-20,298.745,302.4825227706345
2013-09-23,298.615,302.74764724207114
2013-09-24,299.245,302.7869716405909
2013-09-25,299.74,302.884652178977
2013-09-26,299.61,303.03015709442957
2013-09-27,298.86,303.1167887018467
2013-09-30,297.51,303.3493286038477
2013-10-01,296.025,303.36396076135605
2013-10-02,296.54,303.43020089241236
2013-10-03,296.505,303.53787692755134
2013-10-04,296.61,303.5808144282009
2013-10-07,295.225,303.654486318371
2013-10-08,295.555,303.609967746449
2013-10-09,296.25,303.61571632138174
2013-10-10,294.595,303.66269573234956
2013-10-11,294.85,303.64588462235884
2013-10-14,296.185,303.55721800184665
2013-10-15,295.995,303.4676741130269
2013-10-16,294.93,303.4344379363093
2013-10-17,294.51,303.44918908344937
2013-10-18,293.995,303.4074763166588
2013-10-21,293.76,303.2913372789923
2013-10-22,292.315,303.2086182448097
2013-10-23,292.42,303.18988824405733
2013-10-24,292.125,303.22639360908823
2013-10-25,292.46,303.21309886824343
2013-10-28,292.555,303.21442105181933
2013-10-29,293.95,303.1784918428326
2013-10-30,293.945,303.2086445342769
2013-10-31,295.61,303.2950362634686
2013-11-01,297.795,303.3315416063275
2013-11-04,296.255,303.4713536286069
2013-11-05,297.355,303.4748164716976
2013-11-06,296.5,303.53964456171127
2013-11-07,296.99,303.65537365728636
2013-11-08,296.8,303.7153930779751
2013-11-11,298.62,303.888144356489
2013-11-12,298.95,303.8899094831111
2013-11-13,299.145,303.9469922113437
2013-11-14,298.45,304.04930500771775
2013-11-15,298.35,304.09073231775915
2013-11-18,297.125,304.1830441380444
2013-11-19,297.155,304.1522560342429
2013-11-20,297.555,304.1752604248549
2013-11-21,298.34,304.24279539397435
2013-11-22,298.8,304.24955437355584
2013-11-25,298.265,304.2459564669029
2013-11-26,298.925,304.1880410571464
2013-11-27,299.02,304.18719524634525
2013-11-28,300.005,304.2345189697217
2013-11-29,301.58,304.2249572688158
2013-12-02,303.865,304.1965727441846
2013-12-03,302.63,304.13818753153794
2013-12-04,301.875,304.1403854975002
2013-12-05,301.785,304.1939075530458
2013-12-06,300.415,304.1932708668845
2013-12-09,302.295,304.2030236252705
2013-12-10,301.91,304.1593444466805
2013-12-11,302.745,304.1763412179045
2013-12-12,303.015,304.24424109895875
2013-12-13,301.91,304.25708678177494
2013-12-16,299.195,304.2980059169435
2013-12-17,298.775,304.2606616822097
2013-12-18,298.73,304.281678445112
2013-12-19,299.05,304.3512314152292
2013-12-20,298.48,304.36339093256925
2013-12-23,297.45,304.3895875187853
2013-12-24,296.85,304.3438836870081
2013-12-25,297.145,304.35532071371864
2013-12-26,296.88,304.4144254052985
2013-12-27,296.48,304.4156336093992
2013-12-30,296.525,304.40954106004506
2013-12-31,297.42,304.35434286004937
2014-01-01,297.635,304.35736232705415
2014-01-02,298.08,304.40931243691466
2014-01-03,299.02,304.4047518081402
2014-01-06,299.59,304.389859613309
2014-01-07,300.045,304.33427624805586
2014-01-08,300.295,304.3378726365893
2014-01-09,299.43,304.39108471121637
2014-01-10,298.595,304.3881454095225
2014-01-13,298.675,304.37651775291386
2014-01-14,298.89,304.3201601642381
2014-01-15,300.185,304.32139606909357
2014-01-16,300.99,304.3703039383213
2014-01-17,301.415,304.3608024578779
2014-01-20,301.965,304.3137089602794
2014-01-21,302.75,304.2399038191353
2014-01-22,302.47,304.22091399630705
2014-01-23,305.41,304.2469802945606
2014-01-24,304.785,304.2122809192212
2014-01-27,306.185,304.0794605519534
2014-01-28,303.87,303.97546661989423
2014-01-29,309.205,303.92654695430997
2014-01-30,309.43,303.9236664591182
2014-01-31,312.165,303.8617636390861
2014-02-03,314.22,303.66558569270205
2014-02-04,309.13,303.54909251985526
2014-02-05,309.005,303.4931568315903
2014-02-06,307.32,303.48935336358045
2014-02-07,307.565,303.43314440418453
2014-02-10,311.36,303.29739826186113
2014-02-11,309.865,303.2161055655257
2014-02-12,309.34,303.2028678291776
2014-02-13,310.92,303.24903091549726
2014-02-14,308.755,303.2493675370015
2014-02-17,308.305,303.3188997426599
2014-02-18,310.45,303.31537090276214
2014-02-19,313.315,303.38302012514424
2014-02-20,311.78,303.51213130569903
2014-02-21,310.445,303.596668424279
2014-02-24,309.945,303.91254403398074
2014-02-25,308.89,303.98504180302064
2014-02-26,310.69,304.12372171460567
2014-02-27,309.935,304.3177693353401
2014-02-28,309.935,304.46012652040497
2014-03-03,313.43,304.89805369122126
2014-03-04,310.48,304.9918045416015
2014-03-05,309.545,305.1412216830352
2014-03-06,309.075,305.33523697394054
2014-03-07,312.28,305.4666969521765
2014-03-10,312.51,305.8081790898372
2014-03-11,313.74,305.84978416051223
2014-03-12,313.69,305.9380483127011
2014-03-13,313.91,306.0626965710496
2014-03-14,312.155,306.11748308889497
2014-03-17,311.8,306.1955719338022
2014-03-18,310.75,306.1420856161666
2014-03-19,312.32,306.1336334298659
2014-03-20,311.67,306.16117749982715
2014-03-21,313.23,306.1196984501669
2014-03-24,313.145,305.925746022689
2014-03-25,311.855,305.790773863445
2014-03-26,312.255,305.7070356354427
2014-03-27,310.85,305.6663063037248
2014-03-28,308.74,305.5642653950864
2014-03-31,307.355,305.24002483755515
2014-04-01,307.195,305.0798141683886
2014-04-02,307.21,304.9801311943544
2014-04-03,307.075,304.9326740434834
2014-04-04,305.965,304.83292039099985
2014-04-07,306.865,304.56588534624365
2014-04-08,304.81,304.439763206171
2014-04-09,305.78,304.38058010929893
2014-04-10,305.605,304.3792700099587
2014-04-11,306.485,304.3304951252552
2014-04-14,307.21,304.2367580172991
2014-04-15,308.66,304.17225373540083
2014-04-16,308.28,304.17516558600187
2014-04-17,306.285,304.23559710491367
2014-04-18,306.515,304.24742299991857
2014-04-21,307.4,304.32163036163655
2014-04-22,306.785,304.3064992377637
2014-04-23,307.095,304.35468390633685
2014-04-24,309.46,304.45593945155565
2014-04-25,310.26,304.50388222029807
2014-04-28,309.725,304.6569689059473
2014-04-29,308.3,304.65833648513234
2014-04-30,307.07,304.7183435871538
2014-05-01,306.6,304.82699004240544
2014-05-02,307.375,304.8782018744643
2014-05-05,308.805,305.0202554488916
2014-05-06,306.79,305.01249415537694
2014-05-07,304.725,305.0614590517701
2014-05-08,303.34,305.15765462951094
2014-05-09,304.095,305.1955090539378
2014-05-12,303.56,305.29683776760135
2014-05-13,303.815,305.2767417487102
2014-05-14,303.445,305.3146263683118
2014-05-15,306.42,305.4013074673859
2014-05-16,305.595,305.43147221585764
2014-05-19,304.71,305.5224370260566
2014-05-20,305.03,305.50342481271196
2014-05-21,304.125,305.54467697267916
2014-05-22,303.015,305.63694137487226
2014-05-23,302.32,305.6747918487596
2014-05-26,302.775,305.7997311701049
2014-05-27,303.82,305.7949739576625
2014-05-28,304.0,305.85154430321955
2014-05-29,302.74,305.95993540506225
2014-05-30,302.78,306.01446715866814
2014-06-02,303.92,306.1903820678506
2014-06-03,305.495,306.2022146156072
2014-06-04,305.17,306.27487535259877
2014-06-05,303.96,306.39871958850904
2014-06-06,302.805,306.4679588996468
2014-06-09,303.175,306.6828763849772
2014-06-10,304.825,306.70592051640995
2014-06-11,305.505,306.788912441896
2014-06-12,307.085,306.9222403540105
2014-06-13,306.9,307.00015769568716
2014-06-16,307.42,307.2367066306074
2014-06-17,307.87,307.26560028143825
2014-06-18,306.88,307.3537762696741
2014-06-19,306.325,307.49159839758556
2014-06-20,305.985,307.5732678832896
2014-06-23,305.4,307.815633540043
2014-06-24,306.065,307.84416451471026
2014-06-25,307.03,307.93050743001874
2014-06-26,308.73,308.0647955082793
2014-06-27,309.83,308.14098038454244
2014-06-30,309.98,308.35255504533546
2014-07-01,311.665,308.3651779975894
2014-07-02,312.09,308.4323972818129
2014-07-03,309.915,308.54415461463043
2014-07-04,310.385,308.59425403214044
2014-07-07,310.175,308.7056268955897
2014-07-08,309.105,308.6776735319336
